"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FAM169A",4.30898749974268e-280,-0.644455147650824,0.035,0.118,3.09742948444003e-275
"PRKAG1",5.2039482129252e-280,0.38321527747744,0.099,0.218,3.74075409389702e-275
"SNRNP40",5.5417765892121e-280,0.566490721895874,0.124,0.257,3.98359526562334e-275
"CHMP6",1.38069023358265e-279,0.300048621154058,0.067,0.17,9.92481560606214e-275
"HMBS",4.1286892301706e-279,0.516074246343539,0.075,0.184,2.96782567932353e-274
"TMEM50B",4.5554023570301e-279,0.413546019374129,0.111,0.235,3.27455987630395e-274
"MGAT2",5.22202345560946e-279,0.338597059483488,0.059,0.158,3.75374712059575e-274
"RAD23A",5.82180949933789e-279,0.543635149621224,0.337,0.591,4.18489132240905e-274
"ABHD4",9.03278618818837e-279,-0.495498058416481,0.034,0.116,6.49303769565545e-274
"AGTPBP1",1.42048055538058e-278,0.484248094454635,0.142,0.286,1.02108403762422e-273
"CAMKK2",1.56483516992434e-278,-0.429318056837265,0.025,0.1,1.12485046519671e-273
"DMD",2.18017464946268e-278,3.02863747952402,0.385,0.359,1.56717494327326e-273
"WDR34",2.21998066066602e-278,0.718701669089563,0.113,0.243,1.59578869830655e-273
"CYCS",2.23396260232156e-278,1.02965236824407,0.651,0.794,1.60583933742681e-273
"BMP5",5.19728653031214e-278,0.250811106505565,0.324,0.56,3.73596547658427e-273
"ANK2",8.35848921331023e-278,3.17169611833384,0.315,0.251,6.0083328012038e-273
"HIKESHI",8.84542411724052e-278,0.592480662559949,0.241,0.439,6.358356218196e-273
"EMSY",1.0551523918962e-277,0.313244820328725,0.108,0.231,7.58475193866744e-273
"SLC35D2",1.86925150690236e-277,0.267092501820859,0.091,0.205,1.34367406070662e-272
"ZEB2",2.87443357957017e-277,0.599911619232951,0.172,0.333,2.06622909000243e-272
"AHI1",4.21494298230753e-277,0.604950269532671,0.131,0.271,3.02982746397213e-272
"HIVEP1",1.31879019801302e-276,0.449117491151295,0.111,0.239,9.47985958037699e-272
"OSGEPL1",1.43199558153257e-276,-0.490820218027296,0.027,0.104,1.02936138387306e-271
"COMMD1",1.63212937057285e-276,0.519648357831892,0.272,0.484,1.17322355544888e-271
"ADAM23",2.13714000171798e-276,3.00745533721675,0.223,0.134,1.53624034743494e-271
"RHPN2",4.35876771399198e-276,-0.864223848939145,0.035,0.117,3.13321299584886e-271
"NDUFAF3",7.35999597783212e-276,0.450694769244201,0.369,0.639,5.29058590874506e-271
"LYPLAL1",9.33309067339125e-276,0.453864954438904,0.172,0.326,6.70890556875383e-271
"WDR1",1.82723049150169e-275,0.489168547852234,0.3,0.525,1.31346809420616e-270
"MRPS30-DT",4.41602247062261e-275,-0.289864692816469,0.041,0.128,3.17436943255765e-270
"ALDH5A1",4.80554815324639e-275,-0.505902980918354,0.038,0.121,3.4543721789981e-270
"SLC1A3",3.41016504389336e-274,0.94886336293828,0.172,0.342,2.45132893850187e-269
"SEPTIN10",4.24098148221138e-274,0.434292479504258,0.223,0.398,3.048544718858e-269
"SPHKAP",5.1012085199844e-274,2.3825563656503,0.272,0.177,3.66690172042038e-269
"PCNX1",5.3287449994978e-274,0.523820976481052,0.138,0.282,3.83046176798901e-269
"MTCH2",5.97933665133482e-274,0.568973822191785,0.293,0.519,4.29812656507901e-269
"PDCD2L",1.64785085764971e-273,-0.46729794438347,0.029,0.107,1.18452463200434e-268
"ZNF568",2.03467634235124e-273,-0.441555655914224,0.036,0.119,1.46258639517234e-268
"INTS2",2.16105052012137e-273,-0.357223804267392,0.049,0.139,1.55342794537885e-268
"RAB11B-AS1",2.82510747673458e-273,-0.382770449456457,0.027,0.104,2.03077200750112e-268
"SNAP47",2.94128709126295e-273,0.363802529435908,0.079,0.187,2.11428539981255e-268
"FAM229B",3.60418120375635e-273,0.496858421812933,0.14,0.281,2.59079357469618e-268
"ZNF274",3.89200039370885e-273,-0.35808335801481,0.042,0.128,2.79768664300973e-268
"MXI1",1.22522881406762e-272,0.270628199063196,0.233,0.418,8.80731228416227e-268
"NEK1",1.47010220041533e-272,0.41237161769195,0.116,0.243,1.05675356472455e-267
"PTPRD",2.21656726276971e-272,1.06668532166129,0.263,0.513,1.59333504549675e-267
"BOLA3",2.91921498174344e-272,0.609970910328496,0.218,0.403,2.09841930532663e-267
"CXXC1",3.10213905906591e-272,0.268604195418943,0.055,0.149,2.22991061982835e-267
"SPSB3",3.9322576945887e-272,0.677585540885779,0.134,0.27,2.82662479860119e-267
"HIRA",2.64587372606761e-271,-0.368333592251155,0.039,0.122,1.90193341050918e-266
"GLIS2",1.23604603823606e-270,-0.326011851675272,0.044,0.131,8.8850697366523e-266
"JMJD1C",3.34666779680317e-270,1.01441201618168,0.311,0.616,2.40568521237602e-265
"MTURN",3.70280785273836e-270,-0.271737282345922,0.044,0.131,2.66168936878391e-265
"EEF1A2",4.88987989128933e-270,2.09776966139305,0.461,0.462,3.51499236225551e-265
"JUNB",1.10430196160608e-269,2.79355526496996,0.245,0.155,7.93805379061299e-265
"KEAP1",2.56752359579117e-269,0.43824457943181,0.085,0.197,1.84561298636257e-264
"COX5B",4.19275784804994e-269,0.644836855732094,0.732,0.926,3.01388012391374e-264
"GLMN",4.35261920222462e-269,0.364565718438921,0.092,0.204,3.12879326113512e-264
"HEBP1",5.41379142472838e-269,0.635504766032645,0.201,0.374,3.8915956898375e-264
"PDE12",6.64396031820025e-269,-0.371666694501686,0.028,0.105,4.77587799553189e-264
"IFT43",8.41774918441632e-269,0.599791111328254,0.146,0.287,6.05093064623398e-264
"AURKB",1.86540681018884e-268,0.332676792280057,0.051,0.144,1.34091037736804e-263
"AP002360.1",2.68103679210906e-268,0.286551422412227,0.086,0.198,1.92720967727176e-263
"XPO4",3.65281976642023e-268,0.797742347930104,0.179,0.341,2.62575643269585e-263
"PEX3",5.76699806672042e-268,-0.274918281473138,0.048,0.136,4.14549122030064e-263
"TMEM9B",7.15653995534733e-268,0.295637585678548,0.071,0.173,5.14433561610232e-263
"L2HGDH",1.85087958675797e-267,-0.345845356545212,0.04,0.123,1.33046777334923e-262
"TCP11L2",2.56007127599748e-267,-1.24304427258662,0.029,0.103,1.84025603532527e-262
"CNIH1",2.75335144575226e-267,0.711354234025723,0.239,0.433,1.9791916197501e-262
"KLHL24",2.86668283016621e-267,0.385495450635844,0.233,0.424,2.06065761880838e-262
"PTPRM",3.04386223910597e-267,3.27835827229308,0.228,0.143,2.18801949333654e-262
"ATG10",3.17002963851429e-267,0.394830195145032,0.083,0.194,2.27871240505323e-262
"PI4K2A",4.53344263011148e-267,-0.54497777288478,0.035,0.116,3.25877456580304e-262
"ACACA",6.44478806812909e-267,0.627597962147909,0.105,0.227,4.63270700701323e-262
"DARS2",6.74055072596395e-267,-0.456822115949385,0.043,0.127,4.84531007834466e-262
"TIMP2",9.47686575309747e-267,0.584884570741718,0.125,0.255,6.81225540929905e-262
"AARS2",1.45279339287163e-266,-0.447484642886864,0.027,0.101,1.04431147459791e-261
"GAS7",1.59962950609895e-266,0.365588569575047,0.046,0.136,1.14986167786911e-261
"TBX20",1.73665740598362e-266,3.26408572960009,0.287,0.211,1.2483614431432e-261
"GPBP1L1",1.96202757742062e-266,0.530963422669563,0.156,0.301,1.41036428347727e-261
"MIEF2",2.05378707892613e-266,-0.400073551789841,0.036,0.117,1.47632376594447e-261
"C7",2.27833694792583e-266,-0.703845906645463,0.045,0.133,1.63773694827752e-261
"SCAF8",2.35559511559521e-266,0.420831354014852,0.112,0.237,1.6932724369433e-261
"BCL2L2",3.19390426746326e-266,-0.448808748727008,0.029,0.105,2.29587420458061e-261
"CFAP20",1.03726564780378e-265,0.571857496466578,0.177,0.334,7.45617665610791e-261
"PEX2",1.66979875041457e-265,0.530245277091365,0.142,0.281,1.20030143576051e-260
"LTBP1",1.79782538171955e-265,0.982622147054823,0.292,0.568,1.29233081914146e-260
"OPTN",2.02620888520442e-265,0.407196788856907,0.168,0.317,1.45649973295149e-260
"SEPTIN8",2.58581832769467e-265,0.362210130798941,0.06,0.156,1.85876378849676e-260
"ARL4A",1.32161414740803e-264,0.280950688099778,0.061,0.157,9.50015897581315e-260
"PPP1R12B",1.34871834223748e-264,2.06415562855953,0.474,0.488,9.6949920595057e-260
"THOP1",1.82916423710536e-264,0.411035314216441,0.057,0.151,1.31485812855845e-259
"CUL7",2.29344701340553e-264,-0.349064213852345,0.035,0.114,1.6485985166463e-259
"LINC01473",3.83181678649758e-264,3.42671503583371,0.115,0.042,2.75442486063805e-259
"YTHDC2",9.81211101744902e-264,0.503100505966047,0.103,0.22,7.05323976267288e-259
"RNPC3",1.58448399157579e-263,0.664131449644454,0.144,0.28,1.13897462766443e-258
"FOXO3",2.04207961859588e-263,0.395038272934943,0.131,0.264,1.46790809223527e-258
"PRELID3B",2.16486850961786e-263,0.518808630675438,0.131,0.264,1.55617243076861e-258
"MKLN1",3.25612895527825e-263,0.731532177755335,0.179,0.347,2.34060317692266e-258
"TSPYL1",1.08624524493276e-262,0.484417225745047,0.152,0.294,7.80825669415019e-258
"MCRS1",1.09288738298931e-262,0.65403141431108,0.147,0.288,7.85600237514209e-258
"SKIV2L",1.90687495558864e-262,-0.256366436936301,0.026,0.1,1.37071892432578e-257
"PARVA",2.46238643897111e-262,0.596243396200226,0.18,0.336,1.77003724392561e-257
"KLF6",4.50173992277924e-262,0.302241532797017,0.156,0.294,3.2359857086914e-257
"PLSCR1",5.5646592095239e-262,0.315210940078996,0.046,0.134,4.00004397958206e-257
"POC1B",6.7330159897831e-262,-0.344751071252744,0.035,0.115,4.83989388393578e-257
"TDP1",1.10538154761024e-261,-0.375736498164606,0.033,0.111,7.94581417868665e-257
"TLN2",1.28874648743469e-261,0.859146597958173,0.231,0.441,9.26389637562679e-257
"SUCLG2",2.15978752587147e-261,0.50922345801567,0.16,0.306,1.55252006722219e-256
"MOSPD2",3.28444062786805e-261,-0.48783096397782,0.036,0.114,2.36095445653039e-256
"GPKOW",3.49635529238903e-261,-0.324225040387669,0.037,0.118,2.51328507482801e-256
"ZNF566",4.65552371946503e-261,-0.536109823338594,0.031,0.107,3.34653011526305e-256
"GRK2",4.94910848623689e-261,0.29383007869846,0.062,0.157,3.55756765316166e-256
"ABAT",5.76995459960671e-261,-0.368004996147151,0.062,0.156,4.14761646483529e-256
"COMTD1",6.35124103559416e-261,0.542620389690776,0.145,0.287,4.56546259361615e-256
"INHBA",7.33966490901286e-261,-0.6644437664242,0.037,0.117,5.27597132654571e-256
"PACSIN3",1.56462985227675e-260,0.473983281589859,0.148,0.289,1.12470287671209e-255
"TPMT",2.17679939309879e-260,0.294716550691455,0.071,0.173,1.5647487077412e-255
"SDCCAG8",6.08262848713217e-260,0.62306034129045,0.169,0.322,4.37237583540522e-255
"CDIP1",1.49316155715927e-259,0.318995697851898,0.098,0.212,1.0733293221328e-254
"IFRD2",1.68919959582945e-259,0.62214497047526,0.108,0.229,1.21424734547009e-254
"UBIAD1",2.68019529774799e-259,-0.491494695254303,0.031,0.107,1.92660478588019e-254
"TEAD2",4.41407617219323e-259,0.507625362269909,0.097,0.211,3.17297037485766e-254
"ZNF32",5.28513592963003e-259,0.537310819040297,0.103,0.222,3.79911426029596e-254
"CBX6",6.56903935372659e-259,0.638569373774339,0.138,0.271,4.72202255863929e-254
"GBA2",1.27399951452114e-258,0.382636813665869,0.13,0.257,9.15789071023233e-254
"TMEM260",1.48431554556838e-258,-0.364246990857095,0.038,0.118,1.06697054362092e-253
"SELENBP1",1.72263194328598e-258,0.270436157239375,0.044,0.13,1.23827951979226e-253
"IGF1R",2.5540265470711e-258,1.21263105781822,0.231,0.458,1.83591090283112e-253
"ACTR1B",4.21939325273483e-258,0.500287053070196,0.111,0.232,3.03302645186338e-253
"ERRFI1",4.68486430525581e-258,-0.529472640468537,0.042,0.124,3.36762100854703e-253
"ATP5MPL",6.42197844135158e-258,0.81355978916618,0.7,0.909,4.61631076299676e-253
"ARL5A",1.39873453718611e-257,0.557145465349373,0.287,0.502,1.00545234736549e-252
"ADGRL3",1.54486135147432e-257,3.47773560933633,0.218,0.134,1.11049268528028e-252
"DLD",1.64877006621307e-257,0.530245828512092,0.263,0.462,1.18518538669594e-252
"GNB2",2.50907423145557e-257,0.644320774205281,0.282,0.497,1.80359782979721e-252
"KANK2",2.80683136347627e-257,0.489697767410057,0.158,0.299,2.01763458900765e-252
"CARD8",4.81714097645058e-257,0.367740651955991,0.056,0.147,3.46270544810197e-252
"ARHGAP1",8.49740297138455e-257,0.403255629904961,0.151,0.289,6.10818817792035e-252
"ILK",1.09110701755138e-256,0.553729390001726,0.33,0.571,7.84320457426458e-252
"STX5",2.66646047884039e-256,0.427679196016606,0.105,0.221,1.91673178600484e-251
"MLH1",4.16346471564569e-256,0.317540603159146,0.107,0.224,2.99282334154759e-251
"SEMA6D",4.77130200667726e-256,0.337750225112889,0.071,0.169,3.42975502145982e-251
"RUSC1",6.60221726216699e-256,0.340938978470109,0.059,0.153,4.7458718345635e-251
"ANXA11",1.05498982156841e-255,0.577449518551152,0.238,0.425,7.58358333438021e-251
"MIIP",1.12186856266519e-255,0.270404476151154,0.049,0.136,8.06432778900622e-251
"SMG9",1.13527267849711e-255,0.395409555260655,0.049,0.136,8.16068059484077e-251
"DNM2",2.1399462265376e-255,0.446534878058991,0.139,0.272,1.53825754602203e-250
"HINFP",2.73379879810089e-255,-0.331476637859539,0.039,0.119,1.96513659003886e-250
"INTS10",3.45954287016858e-255,0.375648016879498,0.095,0.207,2.48682320136328e-250
"CDK2AP1",3.54297145544399e-255,0.648257182000678,0.198,0.362,2.54679417131681e-250
"IQCB1",5.08957122774707e-255,0.299925128516517,0.076,0.178,3.65853648564143e-250
"CDC42EP3",5.47056082579297e-255,0.332656871758856,0.249,0.438,3.93240323840476e-250
"EFNA5",8.65840663529749e-255,3.13583556816145,0.241,0.159,6.2239224416509e-250
"BCL7B",1.17615165469795e-254,0.387863809893634,0.082,0.187,8.45453093946525e-250
"TBC1D7",1.63110492036459e-254,0.512798537860769,0.131,0.261,1.17248714990568e-249
"IMMP2L",1.96104048984759e-254,3.30620884941574,0.174,0.091,1.40965473531714e-249
"FAM120A",2.17096222266868e-254,0.545852366182439,0.157,0.302,1.56055277452093e-249
"WDR89",2.33085350554518e-254,-0.55046683057935,0.028,0.1,1.67548742539104e-249
"TRAF7",4.72230536916131e-254,0.491202020443811,0.115,0.238,3.39453476851423e-249
"LINC01578",5.42644636299607e-254,0.372920455161797,0.285,0.485,3.90069243911247e-249
"PARD3B",8.52009099921439e-254,3.43984356772781,0.134,0.058,6.12449701296528e-249
"MYOM2",9.17368171596517e-254,2.96404596445251,0.127,0.052,6.59431762788724e-249
"ZNF846",1.29308305356572e-253,-0.286076682934333,0.036,0.114,9.29506891394648e-249
"GTF2H2C",1.47478710267151e-253,-0.254899999840029,0.038,0.117,1.06012121301336e-248
"CNPPD1",1.58140241154792e-253,0.318004306895765,0.069,0.167,1.13675949549299e-248
"AC027644.3",2.61142265309054e-253,0.478152949698541,0.091,0.203,1.87716894572107e-248
"PPIL1",2.64173219964364e-253,0.59170670286091,0.155,0.299,1.89895635706984e-248
"PIK3R1",3.73683769812656e-253,0.715208755577646,0.195,0.362,2.68615104254432e-248
"SPC25",6.36833401918025e-253,0.352039537839027,0.058,0.153,4.57774954300734e-248
"HERC4",8.27977461223031e-253,0.574913097521255,0.166,0.32,5.95175038450952e-248
"GPCPD1",9.24017501693304e-253,0.284726872996554,0.094,0.202,6.64211500742198e-248
"IRF2BPL",2.05041634929336e-252,0.477960781394081,0.211,0.378,1.47390078436255e-247
"CTDSP1",7.10923398063812e-252,0.584326856896194,0.138,0.27,5.1103306623021e-247
"TSEN54",8.79280777444406e-252,0.329426956379624,0.057,0.148,6.32053401250362e-247
"RHOD",1.46527122824548e-251,0.473373835415979,0.14,0.276,1.0532809169997e-246
"ASAP2",2.06047336075862e-251,0.528107490129463,0.1,0.214,1.48113006591412e-246
"PATJ",3.18146508113987e-251,0.291552450706929,0.095,0.206,2.28693254427577e-246
"GPAT3",4.40950881809178e-251,3.03865059640954,0.15,0.07,3.16968722370891e-246
"COQ9",6.70575825482054e-251,0.498583189062848,0.189,0.344,4.82030020631265e-246
"ARHGEF17",8.28646690380534e-251,0.295831546451069,0.074,0.172,5.95656100446239e-246
"FAM171A1",1.58942949548726e-250,0.571038321835096,0.13,0.257,1.14252960424111e-245
"NXF1",1.64075360156408e-250,0.280316644159679,0.087,0.192,1.17942291141231e-245
"ENOX2",1.98111558259175e-250,0.300136680432267,0.044,0.128,1.42408531423443e-245
"PKD2",1.9882017511768e-250,0.568842761559799,0.096,0.207,1.42917906479842e-245
"RNF10",2.18907473116525e-250,0.563280326468144,0.251,0.445,1.57357258900352e-245
"ZNF85",2.48532543302733e-250,-0.390283915063848,0.028,0.101,1.78652648102303e-245
"AL513534.2",2.74117139085722e-250,-0.740327013570293,0.029,0.101,1.9704362308899e-245
"ST3GAL4",3.01308093440245e-250,2.71126113622885,0.197,0.11,2.16589296807651e-245
"MTFP1",3.41266091774032e-250,0.543937655575483,0.133,0.264,2.45312304749928e-245
"ATXN10",4.06126787792489e-250,0.535504589501053,0.335,0.6,2.91936118868875e-245
"PRKAR1A",1.02256316551385e-249,0.335106142361945,0.395,0.679,7.35049080266319e-245
"PAK4",1.2479576312307e-249,0.437208531995834,0.098,0.209,8.97069384057567e-245
"SLC25A11",1.30841247300834e-249,0.532587382699737,0.331,0.571,9.40526137972585e-245
"SPPL2B",4.16533840472276e-249,0.479797182317981,0.075,0.174,2.99417020546686e-244
"SOS1",4.78193859160745e-249,0.759339180688174,0.173,0.331,3.43740091780518e-244
"SCML2",7.21511282219461e-249,-0.370215327852732,0.033,0.107,5.18643954997815e-244
"NUAK1",1.11124710398049e-248,0.516234805099739,0.144,0.281,7.98797755754293e-244
"RAP1GDS1",1.50068290795055e-248,0.571321348811641,0.162,0.308,1.0787358947221e-243
"PPP2R3A",1.98519129405469e-248,0.674424037765129,0.205,0.385,1.42701505790533e-243
"PHYH",2.13517616157387e-248,0.285926812984867,0.103,0.216,1.53482868022415e-243
"TRIM41",4.65473510038689e-248,-0.392177652526142,0.028,0.1,3.34596323221111e-243
"GNA12",6.03635778809612e-248,0.260718386456225,0.115,0.235,4.33911506881713e-243
"WTIP",1.21382795512236e-247,0.259348311018172,0.072,0.169,8.72535948980604e-243
"GUCD1",1.26458814024426e-247,0.474783710817278,0.094,0.204,9.09023892851784e-243
"SFRP2",1.30712029652486e-247,-0.372946751315413,0.028,0.1,9.39597282750964e-243
"TMUB2",1.77374389707882e-247,0.26466986699328,0.062,0.155,1.27502032553717e-242
"KCTD15",2.54111596856834e-247,0.257918547089691,0.043,0.126,1.82663039168598e-242
"USP24",2.98274500320046e-247,0.42161792747215,0.115,0.235,2.14408659065058e-242
"NPHP1",3.34426085519415e-247,-0.405546587192751,0.03,0.102,2.40395503053921e-242
"BBC3",5.80232951254732e-247,-0.729878612188369,0.029,0.1,4.17088852350439e-242
"RAP2A",8.08044731929509e-247,0.381165817691034,0.111,0.227,5.80846794652889e-242
"MRPS27",2.57554985338152e-246,0.512259215564989,0.142,0.274,1.85138250110624e-241
"SFMBT2",2.71062905309571e-246,3.30968701508557,0.102,0.035,1.94848148223679e-241
"HEPH",1.35088809616868e-245,0.509433706717454,0.134,0.263,9.71058890168929e-241
"PRORP",2.02705466760923e-245,0.304127151086056,0.082,0.185,1.45710770671754e-240
"PNKD",2.12266365746988e-245,0.416768803421478,0.371,0.62,1.52583431689907e-240
"UVRAG",2.71074659137238e-245,0.540947007797682,0.121,0.244,1.94856597227621e-240
"CAT",3.07026123231703e-245,2.93548164017982,0.155,0.074,2.20699588162645e-240
"VASN",5.76206760243718e-245,-0.561993389596546,0.034,0.108,4.14194705465992e-240
"RBMS2",6.74632323419856e-245,0.274812261848838,0.069,0.164,4.84945953043895e-240
"DESI1",9.07969774598371e-245,0.528091403856138,0.139,0.271,6.52675913074547e-240
"INTS6",1.08963458617703e-244,0.691256288428921,0.124,0.254,7.83262029581638e-240
"SPEG",1.35557616446892e-244,0.478680644016835,0.216,0.378,9.74428814305194e-240
"DTL",2.02090833453354e-244,0.279075129221547,0.038,0.118,1.45268953811274e-239
"CERCAM",7.58463217589299e-244,0.403642764669274,0.029,0.102,5.45206114699716e-239
"CNNM3",9.96656429141769e-244,-0.445276234691324,0.034,0.108,7.16426540959978e-239
"KIAA0753",1.98660422343043e-243,-0.474903690143711,0.04,0.118,1.42803071392849e-238
"LMBRD2",3.60450510767147e-243,-0.448399597121818,0.041,0.12,2.59102640654748e-238
"JOSD2",9.82123545078003e-243,0.550183930828196,0.087,0.193,7.05979867908421e-238
"CBWD1",1.74305115095077e-242,0.341072324942868,0.111,0.227,1.25295745883794e-237
"ARFGAP1",2.00567942216836e-242,0.561774031833413,0.057,0.146,1.44174253903728e-237
"GADD45B",2.36001992608472e-242,0.322855593094573,0.221,0.385,1.69645312346748e-237
"FAM13A",3.27243099609562e-242,0.621591693652399,0.138,0.27,2.35232157292342e-237
"MRPL38",3.61730358460443e-242,0.590552899091711,0.176,0.325,2.6002263357212e-237
"AGBL5",3.71345528024529e-242,0.314316787808172,0.055,0.144,2.66934305909872e-237
"KBTBD7",5.8988133747575e-242,-0.565627546968968,0.03,0.101,4.24024401817693e-237
"NAB1",7.80407569446551e-242,0.555003467544628,0.158,0.297,5.60980373145264e-237
"MORF4L2",9.49271701569247e-242,0.46711899225715,0.397,0.684,6.82364977239022e-237
"METTL3",1.04194629107375e-241,0.378262993386459,0.058,0.148,7.48982252412543e-237
"TRAPPC5",1.31312479752824e-241,0.448942193159632,0.28,0.471,9.43913498207226e-237
"OSGIN2",1.41125375690123e-241,-0.698596994424695,0.03,0.102,1.01445153807331e-236
"ANLN",1.42397452651636e-241,0.423243866348365,0.101,0.214,1.02359560889576e-236
"DCUN1D4",1.92692992776848e-241,0.489518217781989,0.11,0.225,1.38513503997782e-236
"BAIAP2",2.06293680959285e-241,-0.253975725518651,0.038,0.114,1.48290086683963e-236
"MAST4",6.5079183403094e-241,3.15867534305363,0.286,0.219,4.67808694056461e-236
"LETMD1",3.68099012344176e-240,0.358878382718876,0.101,0.212,2.64600613043364e-235
"KIF22",6.3443833856021e-240,0.70446262244179,0.106,0.224,4.56053310907236e-235
