"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCT7",0,-3.33348982349587,0.053,0.687,0
"NORAD",0,-2.82546715858271,0.095,0.729,0
"TRAPPC1",0,-4.31002478394003,0.021,0.655,0
"EMC10",0,-5.06638142489397,0.18,0.814,0
"PSMB3",0,-3.05366818379121,0.059,0.693,0
"RNF181",0,-4.22292317107201,0.021,0.654,0
"SNHG14",0,-18.8713989407097,0,0.633,0
"IFI27L2",0,-4.7311172992735,0.016,0.648,0
"MRPL14",0,-3.10554664762505,0.053,0.685,0
"PCBD1",0,-3.56372193408632,0.048,0.68,0
"PTPRM",0,5.96668239815612,0.775,0.143,0
"TPR",0,-2.15684093456856,0.198,0.83,0
"LAMTOR4",0,-3.20021511788787,0.046,0.677,0
"CBX1",0,-3.21589055981675,0.058,0.689,0
"ITM2C",0,-6.44680552853061,0.006,0.636,0
"SMARCA5",0,-2.35692991040703,0.154,0.784,0
"TCEA1",0,-2.38003757965593,0.148,0.778,0
"ATP5MC3",0,-2.48412197025023,0.308,0.938,0
"COX7A2L",0,-2.56623244786232,0.085,0.714,0
"GNAI2",0,-3.97660945221425,0.033,0.662,0
"HNRNPR",0,-2.4789219976453,0.144,0.773,0
"PPM1G",0,-3.07909668674652,0.068,0.697,0
"SCAND1",0,-3.57430486512091,0.039,0.668,0
"TCEAL8",0,-3.76533586984141,0.03,0.659,0
"COL6A1",0,-3.58056697298701,0.072,0.7,0
"DPY19L2",0,6.0712768078003,0.718,0.09,0
"ENSG00000229618",0,17.968982540073,0.628,0,0
"ETFB",0,-2.43400715511051,0.122,0.75,0
"RANBP1",0,-3.8810655950861,0.039,0.667,0
"SUPT16H",0,-2.92915171521786,0.088,0.716,0
"TMBIM6",0,-2.18475754329,0.142,0.77,0
"TUFM",0,-2.32491683053427,0.089,0.716,0
"MRPS34",0,-3.12922672414172,0.052,0.678,0
"MT-ATP8",0,-3.43559240988616,0.052,0.678,0
"PEG10",0,-9.34816752271663,0.001,0.627,0
"TMSB4X",0,-4.4731613299302,0.021,0.647,0
"RABGAP1L",0,6.03414035254715,0.806,0.181,0
"SMARCE1",0,-4.06226292059884,0.063,0.688,0
"SMIM26",0,-4.11232889537975,0.026,0.651,0
"SNRPD1",0,-3.60637407660089,0.041,0.666,0
"BEX4",0,-2.56440145004442,0.082,0.706,0
"DSP",0,-2.52758610222706,0.268,0.892,0
"MYL4",0,-3.20168717354598,0.199,0.823,0
"NRAP",0,10.0914815502217,0.628,0.005,0
"TBCA",0,-1.97853602687651,0.277,0.9,0
"SNHG6",0,-18.2646488927704,0,0.623,0
"CLTA",0,-2.21985985708391,0.155,0.777,0
"MYH10",0,-2.88494487047099,0.149,0.771,0
"ATP6V0B",0,-2.85037816679343,0.067,0.688,0
"NUDC",0,-2.65291361910827,0.095,0.716,0
"GAS5",0,-18.6581872430086,0,0.621,0
"ATP5IF1",0,-2.00216215077237,0.287,0.907,0
"APRT",0,-4.12404859103516,0.025,0.645,0
"DES",0,5.04584184844158,0.748,0.128,0
"FKBP8",0,-3.35410162289656,0.041,0.661,0
"KDM5B",0,-2.445864398844,0.138,0.758,0
"SF3B2",0,-2.79797440065926,0.075,0.695,0
"SNRPB2",0,-3.1796228115815,0.046,0.666,0
"AKAP6",0,5.37363548096013,0.823,0.203,0
"BAMBI",0,-3.97479817511831,0.04,0.659,0
"ENY2",0,-2.21885363471585,0.125,0.744,0
"ATP6V1F",0,-2.41667996527268,0.063,0.68,0
"HNRNPD",0,-2.32462666343876,0.209,0.826,0
"RGS6",0,9.00044950313003,0.628,0.011,0
"DARS",0,-17.3630302708537,0,0.617,0
"ATP5PB",0,-1.99318454068943,0.186,0.802,0
"SLC2A3",0,-6.02479132728817,0.007,0.623,0
"RHOC",0,-4.28624655450443,0.022,0.637,0
"UBE2M",0,-3.43619175711612,0.034,0.649,0
"SFRP1",0,-3.42425785356909,0.092,0.706,0
"ITM2B",0,-1.98407850233099,0.196,0.809,0
"KPNB1",0,-2.18924653791991,0.176,0.789,0
"CACNB2",0,5.73814470761217,0.887,0.275,0
"EIF3M",0,-2.1327833021669,0.137,0.749,0
"PSMA4",0,-2.65370232297938,0.091,0.703,0
"ARL2",0,-4.42275894509476,0.023,0.634,0
"KHDRBS1",0,-2.0919435876076,0.18,0.791,0
"MORF4L1",0,-1.8875466282815,0.315,0.925,0
"PSMD8",0,-1.93013516107953,0.159,0.769,0
"ID2",0,-3.67408106585228,0.04,0.649,0
"TIMP1",0,-4.74242858060626,0.013,0.622,0
"POLR1D",0,-2.67258912231011,0.076,0.684,0
"JPT1",0,-4.8764445090828,0.019,0.627,0
"RPS27L",0,-2.47638309251821,0.143,0.751,0
"IGFBP2",0,-4.43454053165053,0.037,0.644,0
"ATXN7L3B",0,-3.35204260339206,0.048,0.654,0
"EIF1AX",0,-2.19203557925363,0.123,0.728,0
"FADS1",0,-3.7280466514027,0.038,0.643,0
"PRDX4",0,-4.13489383120616,0.028,0.633,0
"PSIP1",0,-2.82234837581454,0.096,0.701,0
"SRP9",0,-2.30900273929317,0.108,0.713,0
"GLRX5",0,-2.87409531575865,0.06,0.664,0
"NAA38",0,-2.65165737700754,0.065,0.669,0
"FABP5",0,-5.5189503162794,0.008,0.612,0
"HMGB1",0,-2.85619076784025,0.357,0.961,0
"PARP1",0,-2.67952721686195,0.093,0.697,0
"KRTCAP2",0,-4.44133201242001,0.027,0.63,0
"MLF2",0,-2.79419675443887,0.06,0.663,0
"PNRC1",0,-2.05380127221411,0.177,0.78,0
"VPS28",0,-2.22578817924546,0.091,0.694,0
"DBI",0,-2.35848304429552,0.104,0.706,0
"HNRNPU",0,-2.14590858015641,0.314,0.915,0
"ILF2",0,-3.4290699274431,0.04,0.641,0
"LAMTOR1",0,-3.40160455732292,0.034,0.635,0
"MRPL21",0,-3.04340509934832,0.056,0.657,0
"PLCXD3",0,5.26071771704576,0.771,0.17,0
"LAPTM4B",0,-2.08978334323099,0.309,0.909,0
"SEC11A",0,-1.96250497565527,0.181,0.781,0
"PCBP2",0,-1.78313436093103,0.272,0.872,0
"RNASEK",0,-4.60129333974844,0.04,0.64,0
"SCD",0,-7.30653000265322,0.003,0.603,0
"ARPC5",0,-2.83077908133923,0.079,0.678,0
"EIF3H",0,-1.8039765206995,0.199,0.797,0
"FBL",0,-4.9886245567141,0.015,0.613,0
"HDGF",0,-3.29840667289122,0.049,0.647,0
"C11orf58",0,-1.74959566178595,0.246,0.843,0
"FXR1",0,-1.87012035285405,0.287,0.884,0
"GDI2",0,-2.18195181350253,0.13,0.727,0
"NDUFC1",0,-1.93513327410762,0.165,0.762,0
"NIBAN1",0,6.52542051415874,0.663,0.066,0
"TRIM28",0,-3.70508195241205,0.033,0.63,0
"UBC",0,-1.55605353744958,0.313,0.91,0
"NDUFAB1",0,-1.57528307640307,0.203,0.799,0
"CKMT2",0,5.00989440704581,0.747,0.151,0
"ZC3H15",0,-2.22595977829029,0.128,0.724,0
"EIF4H",0,-2.52966066542333,0.091,0.686,0
"MAP2K2",0,-2.60959357315132,0.075,0.67,0
"CYBA",0,-5.13944313992934,0.008,0.603,0
"FAAP20",0,-3.32349399277824,0.039,0.634,0
"MLEC",0,-2.49774686495287,0.109,0.704,0
"SGCG",0,10.506444612879,0.599,0.004,0
"ABCF1",0,-3.00170289342981,0.06,0.654,0
"IMPDH2",0,-4.9229511775796,0.014,0.608,0
"NDUFAF3",0,-3.07917174751089,0.045,0.639,0
"NDUFB9",0,-1.61575281418259,0.219,0.813,0
"YWHAH",0,-4.81006302769451,0.017,0.611,0
"ZBTB16",0,7.36067420841086,0.622,0.028,0
"TET1",0,-3.11443507106427,0.071,0.664,0
"CALU",0,-2.08841511873117,0.193,0.786,0
"G3BP2",0,-1.92601058585483,0.171,0.763,0
"PRRC2C",0,-1.92344903343275,0.264,0.856,0
"CIRBP",0,-1.53929917897192,0.292,0.883,0
"COX5A",0,-1.94750024219219,0.317,0.908,0
"LAMA2",0,5.73952486503488,0.918,0.327,0
"PTTG1IP",0,-2.24242232260218,0.154,0.745,0
"ENSG00000260658",0,17.4005542777109,0.589,0,0
"FAM162A",0,-2.70350586788516,0.16,0.749,0
"FXYD6",0,-7.644902617783,0.002,0.591,0
"SPAG7",0,-1.98504200785388,0.124,0.713,0
"SYF2",0,-3.04105728258387,0.049,0.638,0
"MYL6",0,-3.42945355398375,0.392,0.98,0
"SINHCAF",0,-3.93137960046795,0.033,0.621,0
"CTNNA3",0,5.91002611503074,0.925,0.338,0
"EIF3D",0,-2.82790700776908,0.059,0.646,0
"GLO1",0,-2.55631295917696,0.083,0.669,0
"PLEKHJ1",0,-2.46213406296741,0.07,0.656,0
"PSMD4",0,-2.22631151413391,0.1,0.686,0
"ATP5MG",0,-1.92702947191158,0.354,0.94,0
"STOML2",0,-3.5021082819711,0.03,0.616,0
"UFC1",0,-3.10115700955958,0.039,0.625,0
"EIF5",0,-2.08215669043676,0.175,0.76,0
"NDUFA12",0,-1.74303734232974,0.188,0.773,0
"RPL22L1",0,-4.88793831681169,0.017,0.602,0
"ADH5",0,-2.30333687648014,0.107,0.691,0
"MRPS6",0,-2.49179197234361,0.109,0.693,0
"MYOM3",0,12.2592121632636,0.585,0.001,0
"P4HB",0,-2.35286012697847,0.111,0.695,0
"PFDN2",0,-2.95955715433341,0.052,0.635,0
"PGLS",0,-3.33078317765126,0.036,0.619,0
"FKBP1A",0,-4.4331881737845,0.027,0.609,0
"PSMC3",0,-2.81987000860251,0.057,0.639,0
"PSMC5",0,-3.37377891105199,0.036,0.618,0
"SC5D",0,-4.72949845699556,0.031,0.613,0
"TLN1",0,-2.562574251846,0.107,0.689,0
"TSTD1",0,-5.95102225685766,0.008,0.59,0
"UXT",0,-3.13084812259276,0.042,0.624,0
"SMARCA1",0,-2.02585643505318,0.151,0.732,0
"SARS",0,-17.2879648796091,0,0.581,0
"LMO4",0,-2.80134837637395,0.076,0.656,0
"PIN1",0,-2.7875353940824,0.059,0.639,0
"DAPK2",0,8.69596126673676,0.592,0.012,0
"NME1",0,-6.40935590962475,0.007,0.587,0
"SPARC",0,-6.36855020638985,0.007,0.587,0
"CHURC1",0,-3.07911501770618,0.077,0.656,0
"PTP4A2",0,-2.19319900558616,0.135,0.714,0
"SELENOK",0,-2.56582446497486,0.065,0.644,0
"PDE7A",0,5.32701950463011,0.756,0.178,0
"CCNG1",0,-2.53337982953845,0.069,0.646,0
"PPP1CC",0,-1.96320511746449,0.133,0.71,0
"UQCRH",0,-2.22521144394748,0.376,0.953,0
"XRCC6",0,-1.76651847220545,0.169,0.746,0
"ANP32E",0,-3.02155523040768,0.06,0.636,0
"SNHG7",0,-2.60316702972353,0.096,0.672,0
"FSCN1",0,-8.0264217026548,0.002,0.578,0
"RPL7L1",0,-2.50298076605676,0.081,0.656,0
"COPS6",0,-2.17327699827315,0.087,0.661,0
"TMEM167A",0,-2.60093086559169,0.083,0.657,0
"CSDE1",0,-1.59707754774046,0.285,0.858,0
"PRKDC",0,-1.83300530915262,0.238,0.81,0
"REST",0,-2.40242713594103,0.088,0.66,0
"WDPCP",0,5.98770774992747,0.657,0.085,0
"DOK4",0,-7.21954590708379,0.004,0.576,0
"IGF2BP3",0,-4.39323598435444,0.013,0.585,0
"RPS19BP1",0,-3.53239103512793,0.031,0.603,0
"TARS",0,-17.2167897193814,0,0.572,0
"MPC2",0,-2.24335061018527,0.109,0.68,0
"ID1",0,-6.37186677968657,0.007,0.578,0
"LDHB",0,-2.30250078968018,0.389,0.96,0
"MTRNR2L12",0,-17.9467703094456,0,0.571,0
"PFKP",0,-2.51409001988735,0.174,0.744,0
"CWC15",0,-2.89468706880482,0.05,0.62,0
"MAGI1",0,5.25179079685762,0.837,0.267,0
"DENR",0,-2.57664768724698,0.081,0.65,0
"MAST4",0,5.398333258128,0.788,0.219,0
"CACYBP",0,-3.18356048844977,0.046,0.615,0
"GRHPR",0,-2.44044121484351,0.077,0.645,0
"BUD31",0,-4.38685585204078,0.017,0.585,0
"CD99",0,-1.78076526083962,0.28,0.848,0
"HNRNPH3",0,-2.33829318607799,0.124,0.692,0
"LOC349160",0,17.3034208870151,0.568,0,0
"MRPS36",0,-17.1544063336523,0,0.568,0
"CALM1",0,-2.10879231281393,0.21,0.777,0
"COL1A1",0,-6.70353704916693,0.015,0.582,0
"MRPS21",0,-1.66190215672552,0.161,0.728,0
"NDUFS8",0,-1.43904442213341,0.202,0.769,0
"PSMA1",0,-1.79865487351551,0.15,0.717,0
"SF3B1",0,-1.70362806284931,0.198,0.764,0
"SNX3",0,-1.67994086558153,0.186,0.752,0
"SARAF",0,-2.09783111846202,0.129,0.695,0
"CYCS",0,-1.70678425065434,0.229,0.794,0
"HNRNPA0",0,-2.41722230734178,0.082,0.647,0
"NLGN1",0,7.56428377598632,0.598,0.033,0
"CGNL1",0,-2.78991080188339,0.085,0.649,0
"BTG1",0,-1.9839998210428,0.16,0.724,0
"TAF10",0,-3.40539667631861,0.038,0.602,0
"ACP1",0,-2.55599065816542,0.075,0.638,0
"ARL3",0,-2.36783959659447,0.079,0.642,0
"MAP1LC3B",0,-2.38363585075521,0.083,0.646,0
"TAF7",0,-2.26658425926992,0.088,0.651,0
"DYNC1I2",0,-1.76222304005772,0.187,0.75,0
"POLR2E",0,-3.06928760257634,0.04,0.603,0
"PPP1R1A",0,-4.07637236869601,0.042,0.605,0
"DYNLT1",0,-1.60256362999311,0.201,0.763,0
"PSMC1",0,-2.0252082313189,0.107,0.669,0
"RBBP4",0,-1.8201841587831,0.173,0.735,0
"HNRNPA2B1",0,-2.25682222039374,0.391,0.953,0
"PAICS",0,-2.96534406157006,0.054,0.616,0
"PAIP2",0,-1.66844578284165,0.151,0.713,0
"POLR2J",0,-3.22871323707743,0.033,0.595,0
"SNRPC",0,-2.0516742876536,0.096,0.657,0
"UBE2I",0,-2.07897289662025,0.116,0.677,0
"TOMM5",0,-5.17989233028362,0.017,0.578,0
"GCSH",0,-4.442869642169,0.026,0.586,0
"SH3BGRL3",0,-5.24253228806955,0.013,0.573,0
"ENSG00000153113",0,16.8788080652127,0.559,0,0
"DCTN3",0,-3.81820429496396,0.024,0.583,0
"ILF3",0,-2.08826122291713,0.138,0.697,0
"RAD21",0,-2.20907120421034,0.141,0.7,0
"SPCS2",0,-1.57624503685107,0.197,0.756,0
"ZNF428",0,-2.48894432488229,0.058,0.617,0
"SNHG5",0,-17.6981464768639,0,0.558,0
"CAMLG",0,-3.24297604781525,0.041,0.599,0
"CCDC34",0,-6.71589830089525,0.007,0.565,0
"EIF4A2",0,-1.41612149364187,0.262,0.82,0
"VKORC1",0,-5.54985430189883,0.01,0.568,0
"DMD",0,6.15472935517691,0.916,0.359,0
"GYPC",0,-2.41213212573466,0.109,0.666,0
"HNRNPM",0,-2.01677639726986,0.221,0.778,0
"MARCH7",0,-16.9179129165495,0,0.557,0
"CNPY2",0,-4.05933763798896,0.039,0.596,0
"MPP3",0,7.33281899352977,0.58,0.024,0
"NDUFV2",0,-1.48973463773173,0.225,0.78,0
"CHMP5",0,-3.51232068111555,0.033,0.588,0
"MRPL12",0,-3.57951129525027,0.036,0.591,0
"STUB1",0,-2.31623237408727,0.068,0.623,0
"METTL26",0,-3.24568643026682,0.032,0.586,0
"PSME2",0,-3.82584727333831,0.026,0.58,0
"RCN1",0,-5.77430382142891,0.011,0.565,0
"YY1",0,-1.78558191310916,0.154,0.708,0
"ATP5MC1",0,-2.03843221307906,0.221,0.774,0
"BEX1",0,-6.85548171529146,0.003,0.556,0
"DDX18",0,-1.758095654004,0.126,0.679,0
"PNN",0,-1.54958563660157,0.218,0.771,0
"ATRAID",0,-3.07467876319939,0.045,0.598,0
"LSM3",0,-2.91191923433088,0.044,0.597,0
"NOP56",0,-3.4379001252675,0.039,0.592,0
"ANK2",0,5.2222489054386,0.803,0.251,0
"CRADD",0,6.40177276197824,0.612,0.06,0
"ZC3H13",0,-1.95430310309586,0.158,0.71,0
"MZT2A",0,-1.92847973237324,0.105,0.656,0
"TXNL4A",0,-2.55696650395797,0.078,0.629,0
"DNAJA2",0,-2.75753801395854,0.063,0.614,0
"EFNA5",0,5.29831905006305,0.71,0.159,0
"SNRPD3",0,-2.39285151206366,0.066,0.617,0
"LAPTM4A",0,-1.93021824568845,0.121,0.671,0
"PSMD2",0,-2.53201924748165,0.074,0.624,0
"TMEM98",0,-5.51407660120059,0.011,0.561,0
"SELENOW",0,-2.42480895960142,0.406,0.956,0
"CNN3",0,-2.97305216045678,0.078,0.627,0
"MAP1B",0,-1.79204811608902,0.211,0.76,0
"SUGT1",0,-2.2347084034568,0.106,0.655,0
"ZFPM2",0,5.10535604691632,0.757,0.208,0
"SNHG16",0,-17.5005402934549,0,0.549,0
"PSMB4",0,-3.20233774830541,0.042,0.591,0
"SOX6",0,4.88890309229758,0.694,0.145,0
"TMEM50A",0,-2.69760547157189,0.064,0.613,0
"TRIM24",0,-1.96466985081319,0.177,0.726,0
"LIMCH1",0,4.89052886753699,0.678,0.13,0
"LMAN1",0,-2.14042455076298,0.127,0.675,0
"S100A11",0,-6.42932358281125,0.007,0.555,0
"KDELR2",0,-4.448489096503,0.028,0.576,0
"CNBP",0,-1.27442029887602,0.257,0.804,0
"IFITM2",0,-4.52538354290291,0.012,0.559,0
"PACRG",0,8.59226964045984,0.557,0.01,0
"UQCRFS1",0,-1.42275944238455,0.217,0.764,0
"NDUFA7",0,-3.89364762866076,0.037,0.584,0
"NDUFB5",0,-1.84397270422221,0.163,0.71,0
"WBP11",0,-2.73118458103455,0.064,0.611,0
"BMP5",0,-4.62501334414038,0.014,0.56,0
"COL2A1",0,-11.3064461587721,0,0.546,0
"PHACTR1",0,5.39077989463423,0.681,0.135,0
"YWHAQ",0,-1.47433192520389,0.223,0.769,0
"CKAP4",0,-3.04401433129072,0.054,0.6,0
"ECH1",0,-1.65008567525514,0.145,0.691,0
"EIF3J",0,-1.69107010301208,0.161,0.707,0
"DPYSL3",0,-4.76194501093255,0.017,0.562,0
"LINC00486",0,15.6712550342391,0.545,0.001,0
"SRSF3",0,-1.65890256341659,0.263,0.807,0
"TOMM22",0,-4.12630048365108,0.018,0.562,0
"COX14",0,-2.94680638220828,0.058,0.602,0
"PPA1",0,-2.88668712285206,0.058,0.602,0
"PSMD7",0,-1.67388150858981,0.154,0.698,0
"MARCKS",0,-6.61850704750556,0.009,0.552,0
"SEC62",0,-1.46312960342328,0.217,0.76,0
"EMC6",0,-2.74916051655295,0.045,0.588,0
"GAMT",0,-2.90895441029771,0.052,0.595,0
"SRI",0,-2.76441364424757,0.054,0.597,0
"CAPNS1",0,-2.52810396453475,0.065,0.607,0
"EIF6",0,-4.78465982082238,0.014,0.556,0
"HSPA4",0,-2.08268227731417,0.12,0.662,0
"RWDD1",0,-1.7482227324189,0.126,0.668,0
"SUMO1",0,-1.79704390439711,0.118,0.66,0
"CARHSP1",0,-3.07610463832811,0.036,0.578,0
"KRT10",0,-2.67240811953076,0.055,0.597,0
"PIP5K1B",0,6.60637580412854,0.584,0.042,0
"ESRRG",0,5.0006665539497,0.765,0.224,0
"TCP1",0,-2.77945021509286,0.06,0.601,0
"NBDY",0,-2.04691738111579,0.101,0.641,0
"LAMTOR2",0,-3.48947412217928,0.028,0.568,0
"CFDP1",0,-1.51207684672589,0.243,0.782,0
"TMEM88",0,-8.18921894421757,0.002,0.541,0
"AHCY",0,-3.64869490695756,0.029,0.568,0
"MYL7",0,-3.05099840718946,0.434,0.973,0
"ELOC",0,-1.87243985241171,0.104,0.642,0
"FAM136A",0,-3.58366843375923,0.029,0.567,0
"DDX24",0,-1.21752907810379,0.272,0.809,0
"ZMAT2",0,-4.38210909693146,0.016,0.553,0
"ARMCX3",0,-2.63969564311657,0.068,0.605,0
"COA4",0,-3.11043143966432,0.045,0.582,0
"ECI1",0,-1.69270136646922,0.151,0.688,0
"MAGEF1",0,-3.52740458505732,0.027,0.564,0
"HNRNPC",0,-1.51477303134617,0.374,0.91,0
"NCKAP5",0,7.10856458371931,0.559,0.023,0
"RSRC2",0,-1.5463559326978,0.206,0.742,0
"SSU72",0,-2.22427942224858,0.077,0.613,0
"BLOC1S1",0,-3.34338000550629,0.055,0.591,0
"TAGLN",0,-4.79922643793408,0.034,0.57,0
"TALDO1",0,-2.5555840769152,0.057,0.593,0
"ACACB",0,5.1365552383619,0.664,0.129,0
"STRAP",0,-1.77724274481002,0.12,0.655,0
"TMCO1",0,-2.02447556642622,0.101,0.636,0
"PPP1CA",0,-3.07644248582619,0.039,0.574,0
"CASQ2",0,7.89896672986148,0.547,0.013,0
"HMGA2",0,-5.61499334889527,0.006,0.54,0
"SRRM1",0,-1.41577778909171,0.291,0.825,0
"RNPS1",0,-1.97425314409467,0.107,0.64,0
"COPZ1",0,-2.33103933105779,0.058,0.591,0
"MRPS26",0,-2.39218965617405,0.065,0.598,0
"BAG1",0,-2.56744519997383,0.06,0.592,0
"FIBP",0,-4.26352716771464,0.015,0.546,0
"MRPL28",0,-3.22626587423959,0.031,0.562,0
"PTPRG",0,4.99372545918509,0.741,0.21,0
"RCN2",0,-2.64246799315055,0.073,0.604,0
"TIMM17B",0,-3.5430451403493,0.024,0.555,0
"UBE2V1",0,-2.75717111064557,0.119,0.65,0
"IARS",0,-16.9059391245073,0,0.531,0
"GALNT17",0,7.63781606134433,0.564,0.033,0
"CST3",0,-1.76210980759336,0.111,0.641,0
"PDHA1",0,-1.69607811861362,0.187,0.717,0
"SCOC",0,-2.43490790851632,0.069,0.599,0
"SRSF9",0,-3.41752770718278,0.046,0.576,0
"AKIRIN1",0,-1.83210070010703,0.138,0.667,0
"HTATSF1",0,-3.69132110994878,0.025,0.554,0
"CSTB",0,-2.70603805520119,0.049,0.577,0
"TMEM147",0,-3.06463744822629,0.035,0.563,0
"TXN2",0,-2.59072132231049,0.055,0.583,0
"COA3",0,-3.75420917040323,0.022,0.549,0
"PRDX3",0,-2.21479768510205,0.078,0.605,0
"PSAP",0,-1.36937628692711,0.206,0.733,0
"METTL9",0,-2.41559741468594,0.071,0.597,0
"SUPT4H1",0,-4.17455279946571,0.017,0.543,0
"UBE2L3",0,-1.7176763693717,0.143,0.669,0
"DANT2",0,5.71764033810409,0.625,0.1,0
"DMKN",0,-3.85396270971065,0.027,0.552,0
"HMGB3",0,-7.28076865183577,0.003,0.528,0
"NRP2",0,-7.16024331135144,0.003,0.528,0
"RPN2",0,-2.14714338109031,0.106,0.631,0
"SSRP1",0,-4.3729157441037,0.018,0.543,0
"TMED10",0,-1.66389960528112,0.138,0.663,0
"ATP5F1C",0,-1.28826665646556,0.333,0.858,0
"AASDHPPT",0,-2.80608153200639,0.064,0.588,0
"ARHGAP24",0,5.99328425804458,0.612,0.088,0
"PDIA4",0,-4.71026759379533,0.02,0.544,0
"PNKD",0,-1.99678907970822,0.096,0.62,0
"ANXA6",0,-1.93358869749241,0.122,0.645,0
"CTSV",0,-9.75058679900492,0.001,0.524,0
"ODC1",0,-4.25924225156523,0.022,0.545,0
"PGRMC1",0,-3.5992834107892,0.026,0.549,0
"LSM5",0,-2.63151413104577,0.051,0.574,0
"PRPF40A",0,-1.67213116515821,0.171,0.694,0
"TMEM123",0,-2.54020441451974,0.068,0.591,0
"EIF5B",0,-1.28549768179504,0.283,0.805,0
"LSM2",0,-3.58929768907084,0.023,0.545,0
"NT5DC2",0,-4.21048759508655,0.019,0.541,0
"NUTF2",0,-3.15345783940407,0.04,0.562,0
"CBLB",0,4.94763658465145,0.732,0.211,0
"FDPS",0,-2.53996354574622,0.075,0.596,0
"GTF2F1",0,-4.019160877628,0.019,0.54,0
"CHCHD1",0,-3.38728708857741,0.031,0.551,0
"DSTN",0,-1.75005835036759,0.425,0.945,0
"GGCT",0,-4.4353631449069,0.022,0.542,0
"GPHN",0,5.40163521868152,0.639,0.119,0
"HNRNPDL",0,-1.4504266844265,0.347,0.867,0
"LRPAP1",0,-1.83858639609369,0.124,0.644,0
"MSRB2",0,-1.73764355994319,0.127,0.647,0
"RBM20",0,5.06917457487798,0.881,0.361,0
"SAMD4A",0,4.9200065479778,0.779,0.259,0
"STARD13",0,6.80951464267472,0.56,0.04,0
"EIF2S3",0,-1.95504208727165,0.11,0.629,0
"PDZRN3",0,5.11048514286247,0.735,0.216,0
"HEBP2",0,-2.70657060868004,0.056,0.575,0
"S100A10",0,-5.42501654200396,0.045,0.564,0
"TPM3",0,-1.67306469334924,0.144,0.662,0
"HIGD1A",0,-3.306755400547,0.035,0.552,0
"NDUFS3",0,-1.80625961111178,0.094,0.611,0
"PHGDH",0,-7.13255024665222,0.004,0.521,0
"MRPS15",0,-2.66037984938891,0.049,0.566,0
"DDX39B",0,-2.58912648270518,0.116,0.632,0
"SH3BGRL",0,-3.83068428477292,0.024,0.54,0
"VPS35",0,-1.36226370468898,0.168,0.684,0
"ARPC1A",0,-2.64974334853642,0.091,0.606,0
"MRPL36",0,-3.33547514711462,0.03,0.545,0
"NDUFA8",0,-1.66775641517243,0.137,0.652,0
"C1orf122",0,-2.48197711897229,0.063,0.578,0
"RPL26L1",0,-4.00254260024298,0.017,0.531,0
"TOMM6",0,-4.67496291604766,0.026,0.54,0
"TUBB4B",0,-2.36277766478237,0.134,0.648,0
"XRN2",0,-1.74679849898179,0.161,0.675,0
"ATP1A1",0,-1.44512559397622,0.241,0.754,0
"EPB41L3",0,-4.77653856249107,0.015,0.528,0
"GTF3C6",0,-2.53216324368507,0.049,0.562,0
"MRPL40",0,-3.25745252806977,0.029,0.542,0
"RPAIN",0,-1.86510907305569,0.106,0.619,0
"GTF2H5",0,-2.78893284937322,0.046,0.558,0
"TRAPPC2L",0,-3.78913789322281,0.019,0.531,0
"LEPROT",0,-4.17744895752752,0.03,0.541,0
"C5orf24",0,-2.75211394694045,0.069,0.58,0
"RDX",0,-1.21114185280203,0.315,0.826,0
"COPS2",0,-2.03226999379942,0.107,0.617,0
"GTF2A2",0,-1.98596177959886,0.082,0.592,0
"HSD17B10",0,-3.22402779190028,0.03,0.54,0
"ITGB1",0,-1.53184001857893,0.384,0.894,0
"PPIG",0,-1.2816092883749,0.229,0.739,0
"RBM3",0,-2.09035327055187,0.096,0.606,0
"EPB41L4A-AS1",0,-16.9164515964554,0,0.51,0
"GABPB1-AS1",0,-17.1349455721897,0,0.51,0
"RAB34",0,-5.22759202921337,0.007,0.516,0
"CCDC144NL-AS1",0,-17.0100030186845,0,0.509,0
"MRPL47",0,-2.60038794445472,0.055,0.564,0
"JTB",0,-2.25463216381839,0.062,0.57,0
"PDHB",0,-2.22795881411523,0.07,0.578,0
"UQCC2",0,-1.54482849449223,0.152,0.66,0
"HDLBP",0,-1.38201079644078,0.234,0.741,0
"PSMB2",0,-2.27354726906747,0.084,0.591,0
"ENSG00000235050",0,16.8310495224144,0.506,0,0
"MTCH1",0,-1.11777116780368,0.252,0.758,0
"PIN4",0,-1.7317464399337,0.096,0.602,0
"SNRNP200",0,-2.25046884456181,0.078,0.584,0
"ZCRB1",0,-2.4889010812582,0.06,0.566,0
"PAIP1",0,-1.77339975745771,0.108,0.613,0
"RNASEH2C",0,-2.87980785494138,0.039,0.544,0
"SIVA1",0,-2.10404164539161,0.072,0.577,0
"BRD7",0,-1.94031554889564,0.11,0.614,0
"CPE",0,-3.81000417131061,0.024,0.528,0
"IPO5",0,-2.32028460586489,0.087,0.591,0
"SLC25A11",0,-2.20632877339435,0.067,0.571,0
"SYNCRIP",0,-1.92364083016736,0.124,0.628,0
"ATP6V0E1",0,-1.45630845895557,0.158,0.661,0
"CD164",0,-1.90021415241733,0.117,0.62,0
"ENSG00000285106",0,16.9569549596119,0.503,0,0
"IARS2",0,-2.28572874905211,0.085,0.588,0
"SRSF7",0,-1.53423675333333,0.149,0.652,0
